Pos,ID,Name,BV,SV,Team,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,15_xMins,16_xMins,17_xMins,18_xMins,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts,14_Pts,15_Pts,16_Pts,17_Pts,18_Pts
D,345,Bornauw,3.9,3.9,Leeds United,5.70,5.70,5.70,5.70,5.70,5.70,5.70,5.70,5.70,5.70,0.22,0.19,0.20,0.20,0.18,0.19,0.19,0.20,0.20,0.20
D,346,Byram,3.9,3.9,Leeds United,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,0.13,0.11,0.12,0.12,0.11,0.12,0.12,0.12,0.12,0.13
D,347,Gudmundsson,4.0,4.0,Leeds United,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,4.06,2.50,3.14,3.46,2.07,3.06,2.78,3.18,3.44,3.72
D,348,Rodon,4.1,4.1,Leeds United,85.95,85.95,85.95,85.95,85.95,85.95,85.95,85.95,85.95,85.95,4.25,2.63,3.36,3.46,2.20,3.13,2.62,3.44,3.89,3.65
M,350,Aaronson,5.4,5.4,Leeds United,60.15,56.70,56.70,52.50,52.50,52.50,52.50,52.50,52.50,52.50,3.10,2.32,2.43,2.39,1.98,2.29,2.22,2.36,2.38,2.36
M,351,Gnonto,5.2,5.2,Leeds United,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,1.62,1.30,1.35,1.39,1.16,1.36,1.31,1.35,1.39,1.38
M,352,Harrison,5.2,5.2,Leeds United,17.55,17.55,17.55,11.85,11.85,11.85,11.85,11.85,11.85,11.85,0.93,0.78,0.80,0.56,0.48,0.55,0.53,0.55,0.56,0.55
M,353,James,5.3,5.3,Leeds United,16.95,16.95,16.95,30.45,30.45,30.45,30.45,30.45,30.45,30.45,1.00,0.82,0.83,1.51,1.25,1.49,1.42,1.46,1.49,1.51
M,354,Ampadu,4.9,4.9,Leeds United,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,3.62,2.66,3.16,2.83,2.54,2.91,3.23,2.83,3.29,3.14
M,356,Gruev,4.8,4.8,Leeds United,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,0.54,0.46,0.49,0.47,0.44,0.47,0.49,0.47,0.50,0.49
M,358,Tanaka,4.8,4.8,Leeds United,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,26.40,1.18,0.92,1.01,0.99,0.87,0.96,0.99,1.00,1.03,1.00
F,362,Piroe,5.1,5.1,Leeds United,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,0.50,0.41,0.41,0.44,0.37,0.43,0.41,0.42,0.43,0.42
F,365,Nmecha,5.0,5.0,Leeds United,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,19.80,1.13,0.95,0.96,0.99,0.87,0.97,0.94,0.98,0.99,0.97
G,366,A.Becker,5.4,5.4,Liverpool,0.00,9.00,18.00,89.10,89.10,89.10,89.10,89.10,89.10,89.10,0.00,0.35,0.50,3.68,3.61,4.16,3.40,3.33,3.03,4.05
G,367,Mamardashvili,4.3,4.3,Liverpool,89.10,80.10,71.10,0.90,0.90,0.90,0.90,0.90,0.90,0.90,3.46,3.07,1.95,0.04,0.03,0.04,0.03,0.03,0.03,0.04
G,368,Pécsi,3.9,3.9,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,369,Woodman,3.9,3.9,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,370,Frimpong,5.8,5.8,Liverpool,18.60,18.60,18.60,18.60,18.60,18.60,18.60,18.60,72.60,72.60,0.90,0.94,0.73,0.98,0.94,1.04,0.88,0.91,3.23,4.45
D,371,Kerkez,5.8,5.8,Liverpool,67.20,67.20,67.20,67.20,67.20,67.20,67.20,67.20,67.20,67.20,3.19,3.32,2.28,3.45,3.35,3.91,3.15,3.02,2.87,3.94
D,372,Robertson,5.8,5.8,Liverpool,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,1.21,1.27,0.91,1.32,1.29,1.43,1.21,1.20,1.10,1.42
D,373,Virgil,6.0,6.0,Liverpool,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,4.08,4.31,3.16,4.59,4.54,4.80,4.30,3.79,4.33,5.71
D,374,Konaté,5.4,5.4,Liverpool,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,3.56,3.84,2.73,4.05,4.03,4.27,3.79,3.43,3.80,5.12
D,375,Bradley,5.0,5.0,Liverpool,54.00,54.00,54.00,54.00,54.00,54.00,54.00,54.00,60.75,60.75,2.67,2.79,1.96,2.96,2.80,3.29,2.67,2.63,2.62,3.58
D,376,Gomez,4.9,4.9,Liverpool,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,0.43,0.45,0.38,0.47,0.46,0.49,0.44,0.44,0.44,0.53
D,378,Nallo,3.9,3.9,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,379,R.Williams,3.9,3.9,Liverpool,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.05,0.05,0.04,0.06,0.05,0.06,0.05,0.05,0.05,0.06
D,380,Ramsay,3.9,3.9,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,381,M.Salah,14.3,14.3,Liverpool,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,0.00,0.00,6.09,6.25,4.75,6.72,6.26,6.92,5.60,6.25,0.00,0.00
M,382,Wirtz,8.1,8.1,Liverpool,42.90,42.90,42.90,42.90,42.90,42.90,42.90,42.90,75.30,75.30,2.65,2.73,2.12,2.89,2.72,2.93,2.50,2.71,4.31,5.22
M,384,Gakpo,7.5,7.5,Liverpool,77.85,77.85,77.85,77.85,77.85,77.85,77.85,77.85,75.30,75.30,4.78,4.90,3.90,5.28,4.92,5.30,4.41,4.92,4.52,5.54
M,385,Chiesa,6.4,6.4,Liverpool,8.85,8.85,8.85,8.85,8.85,8.85,8.85,8.85,14.85,14.85,0.52,0.53,0.44,0.56,0.53,0.57,0.49,0.53,0.80,0.94
M,386,Mac Allister,6.3,6.3,Liverpool,60.75,60.75,60.75,60.75,60.75,60.75,60.75,60.75,60.75,60.75,2.78,2.78,2.40,2.91,2.75,3.10,2.70,2.68,2.96,3.20
M,387,Szoboszlai,6.5,6.5,Liverpool,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,75.30,75.30,4.25,4.29,3.71,4.56,4.52,4.87,4.15,4.25,4.41,4.41
M,388,C.Jones,5.4,5.4,Liverpool,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,0.82,0.82,0.73,0.86,0.83,0.88,0.78,0.82,0.78,0.88
M,389,Elliott,5.4,5.4,Aston Villa,18.15,18.15,18.15,18.15,18.15,18.15,18.15,18.15,52.35,47.85,0.81,0.78,0.91,0.84,0.95,0.81,0.76,0.90,2.41,1.97
M,390,Gravenberch,5.7,5.7,Liverpool,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,84.15,3.38,3.33,3.07,3.47,3.30,3.80,3.34,3.18,3.70,3.68
M,391,Gannon-Doak,4.9,4.9,Bournemouth,13.50,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,0.73,0.49,0.54,0.63,0.57,0.58,0.56,0.53,0.63,0.56
M,392,Endo,4.9,4.9,Liverpool,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,15.75,0.54,0.55,0.52,0.57,0.55,0.57,0.54,0.54,0.56,0.57
M,393,Bajcetic,4.4,4.4,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02
M,396,Nyoni,4.3,4.3,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.02
F,398,Danns,4.4,4.4,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
G,400,Ortega Moreno,4.8,4.8,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,401,Bettinelli,4.0,4.0,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,402,Aït-Nouri,5.8,5.8,Man City,24.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,0.00,0.00,1.22,3.84,3.08,2.96,4.08,3.68,4.42,3.26,0.00,0.00
D,403,Gvardiol,5.9,5.9,Man City,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,78.15,3.73,3.65,3.44,3.23,3.94,3.95,4.36,3.71,4.40,3.62
D,405,Aké,5.4,5.4,Man City,23.10,23.10,23.10,23.10,23.10,23.10,23.10,23.10,34.20,34.20,1.09,1.13,0.99,0.95,1.19,1.11,1.28,1.06,1.86,1.59
D,406,Khusanov,5.4,5.4,Man City,35.55,35.55,35.55,35.55,35.55,35.55,35.55,35.55,35.55,35.55,1.44,1.49,1.32,1.26,1.60,1.51,1.74,1.42,1.72,1.43
D,407,Matheus N.,5.3,5.3,Man City,53.10,53.10,53.10,53.10,53.10,53.10,53.10,53.10,53.10,53.10,2.46,2.67,2.23,2.14,2.87,2.57,3.14,2.38,3.07,2.53
D,408,Rúben,5.5,5.5,Man City,71.70,71.70,71.70,71.70,71.70,71.70,71.70,71.70,71.70,71.70,2.95,2.98,2.68,2.56,3.25,3.12,3.48,2.93,3.45,2.90
D,409,Stones,5.5,5.5,Man City,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,0.68,0.71,0.64,0.62,0.74,0.69,0.78,0.67,0.78,0.69
D,410,Lewis,4.9,4.9,Man City,22.35,22.35,22.35,22.35,22.35,22.35,22.35,22.35,22.35,22.35,0.98,1.04,0.90,0.87,1.09,1.01,1.15,0.95,1.15,0.99
D,411,O’Reilly,4.9,4.9,Man City,67.80,22.35,22.35,22.35,22.35,22.35,22.35,22.35,69.60,69.60,3.04,1.09,0.92,0.90,1.17,1.04,1.25,0.96,3.93,3.22
M,413,Marmoush,8.3,8.3,Man City,24.90,31.65,31.65,31.65,31.65,31.65,31.65,31.65,0.00,0.00,1.60,2.29,2.01,1.75,2.27,1.96,2.39,1.92,0.00,0.00
M,414,Foden,8.1,8.1,Man City,74.25,64.05,64.05,64.05,64.05,64.05,64.05,64.05,59.10,59.10,4.40,4.24,3.97,3.44,4.30,3.89,4.58,3.71,4.57,3.73
M,415,Savinho,6.9,6.9,Man City,43.50,43.50,43.50,43.50,43.50,43.50,43.50,43.50,43.50,43.50,2.35,2.57,2.32,2.07,2.61,2.33,2.77,2.22,2.92,2.46
M,416,Bernardo,6.3,6.3,Man City,27.15,27.15,27.15,27.15,27.15,27.15,27.15,27.15,27.15,27.15,1.27,1.34,1.28,1.15,1.37,1.24,1.45,1.21,1.50,1.31
M,417,Cherki,6.3,6.3,Man City,25.50,39.60,39.60,39.60,39.60,39.60,39.60,39.60,39.60,39.60,1.32,2.22,2.02,1.78,2.24,1.98,2.36,1.90,2.55,2.09
M,418,Doku,6.6,6.6,Man City,56.25,45.90,45.90,45.90,45.90,45.90,45.90,45.90,68.10,68.10,2.76,2.48,2.27,1.99,2.47,2.22,2.61,2.13,4.08,3.48
M,419,Grealish,6.9,6.9,Everton,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,4.03,3.87,3.81,3.38,3.55,3.50,4.01,3.33,3.03,3.70
M,421,Rodrigo,6.3,6.3,Man City,0.00,39.00,47.70,78.90,78.90,78.90,78.90,78.90,78.90,78.90,0.00,1.83,2.35,3.74,3.93,3.89,3.94,3.81,4.04,3.46
M,422,Kovačić,5.9,5.9,Man City,22.80,22.80,22.80,22.80,22.80,22.80,22.80,22.80,22.80,22.80,0.86,0.88,0.88,0.82,0.88,0.85,0.94,0.84,0.95,0.85
M,423,N.Gonzalez,5.9,5.9,Man City,80.40,63.60,56.70,33.00,33.00,33.00,33.00,33.00,33.00,33.00,3.27,2.53,2.40,1.36,1.40,1.37,1.40,1.35,1.42,1.25
M,424,Bobb,5.4,5.4,Man City,21.60,21.60,21.60,21.60,21.60,21.60,21.60,21.60,21.60,21.60,1.10,1.19,1.09,0.98,1.20,1.09,1.27,1.06,1.34,1.14
M,426,McAtee,5.2,5.2,Nott'm Forest,23.70,23.70,23.70,23.70,23.70,23.70,23.70,23.70,23.70,23.70,1.05,1.15,1.19,1.01,1.17,1.14,1.06,1.19,1.06,1.07
M,427,Reijnders,5.7,5.7,Man City,75.15,75.15,75.15,75.15,75.15,75.15,75.15,75.15,75.15,75.15,3.62,3.97,3.57,3.20,4.00,3.57,4.24,3.47,4.50,3.83
M,429,Phillips,4.8,4.8,Man City,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,430,Haaland,14.7,14.7,Man City,86.25,86.25,86.25,86.25,86.25,86.25,86.25,86.25,86.25,86.25,5.88,6.81,6.07,5.07,6.75,5.74,7.18,5.76,7.77,6.46
G,431,Bayindir,4.9,4.9,Man Utd,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03
G,434,Heaton,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,435,Mee,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,436,De Ligt,5.0,5.0,Man Utd,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,3.46,3.52,3.52,4.16,3.40,4.44,4.00,3.68,3.32,3.35
D,437,Martinez,4.8,4.8,Man Utd,0.00,25.05,25.05,25.05,25.05,25.05,25.05,25.05,25.05,25.05,0.00,0.97,0.98,1.10,0.95,1.17,1.08,1.01,0.94,0.94
D,438,Mazraoui,4.9,4.9,Man Utd,0.00,27.90,27.90,27.90,27.90,27.90,27.90,27.90,0.00,0.00,0.00,1.13,1.14,1.26,1.11,1.34,1.25,1.18,0.00,0.00
D,439,D.Leon,4.3,4.3,Man Utd,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,0.24,0.24,0.23,0.25,0.23,0.27,0.25,0.24,0.23,0.23
D,440,Dalot,4.4,4.4,Man Utd,61.80,61.80,61.80,61.80,61.80,61.80,61.80,61.80,83.55,83.55,2.70,2.74,2.53,3.13,2.47,3.31,2.97,2.86,3.19,3.31
D,441,Dorgu,4.4,4.4,Man Utd,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,83.55,83.55,2.27,2.32,2.18,2.69,2.11,2.84,2.51,2.44,3.03,3.13
D,442,Maguire,4.4,4.4,Man Utd,67.50,44.10,44.10,44.10,44.10,44.10,44.10,44.10,44.10,44.10,2.77,1.83,1.82,2.07,1.77,2.27,2.03,1.88,1.75,1.77
D,443,Shaw,4.5,4.5,Man Utd,80.40,80.40,80.40,80.40,80.40,80.40,80.40,80.40,80.40,80.40,2.90,3.09,2.88,3.61,2.85,3.86,3.44,3.22,2.85,2.90
D,444,Yoro,4.5,4.5,Man Utd,70.95,54.45,54.45,54.45,54.45,54.45,54.45,54.45,54.45,54.45,2.59,2.04,2.07,2.37,1.99,2.51,2.32,2.11,1.95,1.97
D,446,Fredricson,3.9,3.9,Man Utd,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03
D,447,Heaven,3.9,3.9,Man Utd,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
D,448,Malacia,3.9,3.9,Man Utd,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
M,449,B.Fernandes,8.9,8.9,Man Utd,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,5.91,5.62,5.57,5.77,5.12,6.58,5.66,5.57,5.07,5.46
M,450,Cunha,7.9,7.9,Man Utd,73.20,73.20,73.20,73.20,73.20,73.20,73.20,73.20,84.30,84.30,4.51,4.33,4.21,4.45,3.98,5.16,4.42,4.42,4.58,4.82
M,452,Amad,6.3,6.3,Man Utd,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,0.00,0.00,3.23,3.05,3.40,3.19,2.98,3.69,3.51,2.94,0.00,0.00
M,453,Garnacho,6.4,6.4,Chelsea,62.40,50.40,48.15,48.15,48.15,46.80,46.80,46.80,46.80,46.80,3.96,2.69,3.05,2.76,2.15,2.34,2.25,2.53,2.10,2.53
M,455,Mount,5.9,5.9,Man Utd,35.55,35.55,35.55,35.55,35.55,35.55,35.55,35.55,65.25,65.25,1.73,1.65,1.62,1.67,1.52,1.90,1.68,1.67,2.72,2.97
M,456,Sancho,5.9,5.9,Aston Villa,9.00,52.80,9.00,9.00,9.00,9.00,9.00,9.00,0.00,44.10,0.43,2.18,0.48,0.44,0.51,0.44,0.40,0.48,0.00,1.92
M,457,Casemiro,5.5,5.5,Man Utd,57.00,57.00,57.00,57.00,57.00,57.00,57.00,57.00,70.80,70.80,2.60,2.45,2.62,2.61,2.41,2.78,2.56,2.45,2.91,3.15
M,458,Mainoo,4.8,4.8,Man Utd,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,45.90,45.90,0.72,0.70,0.70,0.71,0.67,0.76,0.71,0.70,1.72,1.88
M,459,Ugarte,4.8,4.8,Man Utd,17.70,17.70,17.70,17.70,17.70,17.70,17.70,17.70,37.35,37.35,0.60,0.58,0.61,0.61,0.57,0.63,0.60,0.59,1.17,1.23
M,461,Fitzgerald,4.4,4.4,Man Utd,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01
M,462,J.Fletcher,4.4,4.4,Man Utd,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01
M,463,Kone,4.4,4.4,Man Utd,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01
F,466,Zirkzee,5.8,5.8,Man Utd,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,32.40,32.40,0.56,0.53,0.51,0.54,0.49,0.60,0.52,0.53,1.47,1.44
F,467,Obi,4.3,4.3,Man Utd,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,0.14,0.14,0.13,0.14,0.13,0.16,0.14,0.14,0.13,0.13
G,469,Pope,5.2,5.2,Newcastle,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.93,3.79,3.92,3.34,3.81,3.68,4.30,4.02,3.85,3.38
G,470,Dúbravka,4.0,4.0,Burnley,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.40,2.32,3.34,3.40,3.49,3.40,2.66,3.53,2.94,3.62
G,471,Gillespie,4.0,4.0,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,473,Hall,5.3,5.3,Newcastle,0.00,0.00,0.00,34.95,34.95,34.95,34.95,34.95,34.95,34.95,0.00,0.00,0.00,1.55,1.88,1.91,2.20,1.97,1.82,1.60
D,474,Schär,5.4,5.4,Newcastle,49.95,49.95,49.95,32.25,32.25,32.25,32.25,32.25,32.25,32.25,2.38,2.48,2.29,1.29,1.56,1.59,1.75,1.62,1.51,1.39
D,475,Botman,4.9,4.9,Newcastle,73.80,73.80,73.80,60.15,60.15,60.15,60.15,60.15,60.15,60.15,3.68,3.90,3.59,2.47,3.18,3.12,3.32,3.14,2.98,2.76
D,476,Burn,5.1,5.1,Newcastle,85.35,85.35,85.35,84.45,84.45,84.45,84.45,84.45,84.45,84.45,4.06,4.24,3.87,3.20,4.12,4.11,4.45,4.19,3.88,3.55
D,477,Livramento,5.0,5.0,Newcastle,0.00,0.00,0.00,79.80,79.80,79.80,79.80,79.80,79.80,79.80,0.00,0.00,0.00,2.97,3.57,3.73,4.46,3.96,3.41,3.05
D,478,Trippier,5.0,5.0,Newcastle,78.45,78.45,78.45,25.95,25.95,25.95,25.95,25.95,25.95,25.95,4.23,4.17,3.89,1.16,1.27,1.36,1.56,1.39,1.29,1.17
D,479,Krafth,4.4,4.4,Newcastle,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,0.33,0.34,0.32,0.30,0.32,0.33,0.35,0.33,0.32,0.31
D,480,Lascelles,4.4,4.4,Newcastle,7.50,7.50,7.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,0.29,0.30,0.28,0.16,0.17,0.17,0.18,0.17,0.17,0.16
D,481,A.Murphy,3.9,3.9,Newcastle,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,482,Ashby,3.9,3.9,Newcastle,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.05,0.05,0.05,0.04,0.05,0.05,0.06,0.05,0.05,0.04
D,483,Pivas,3.9,3.9,Newcastle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,485,Gordon,7.5,7.5,Newcastle,68.40,66.90,62.70,66.90,66.90,66.90,66.90,66.90,60.75,60.75,4.58,4.47,3.77,3.79,3.76,4.38,4.82,4.14,3.73,3.42
M,486,Elanga,6.8,6.8,Newcastle,38.10,38.10,38.10,38.10,38.10,38.10,38.10,38.10,38.10,38.10,2.26,2.28,2.09,1.94,1.95,2.25,2.45,2.14,2.11,1.96
M,487,Barnes,6.4,6.4,Newcastle,51.00,46.95,42.45,27.60,27.60,27.60,27.60,27.60,27.60,27.60,3.12,2.87,2.34,1.47,1.47,1.67,1.82,1.60,1.59,1.48
M,488,Bruno G.,6.5,6.5,Newcastle,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,81.15,3.83,3.93,3.72,3.42,3.45,4.03,3.96,3.74,3.57,3.41
M,489,J.Murphy,6.2,6.2,Newcastle,51.15,51.15,51.15,51.15,51.15,51.15,51.15,51.15,51.15,51.15,2.80,2.82,2.59,2.46,2.41,2.74,3.03,2.66,2.63,2.44
M,490,Joelinton,5.9,5.9,Newcastle,60.30,60.30,60.30,60.30,60.30,60.30,60.30,60.30,60.30,60.30,2.89,2.91,2.80,2.52,2.63,3.05,2.94,2.82,2.74,2.58
M,491,Tonali,5.4,5.4,Newcastle,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,3.57,3.66,3.51,3.15,3.25,3.77,3.69,3.48,3.35,3.17
M,493,Longstaff,4.9,4.9,Leeds United,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,81.00,3.85,2.74,3.15,2.99,2.55,2.98,3.13,3.10,3.23,3.11
M,494,Willock,5.0,5.0,Newcastle,8.40,8.40,8.40,8.40,8.40,8.40,8.40,8.40,8.40,8.40,0.40,0.41,0.39,0.37,0.37,0.40,0.43,0.40,0.39,0.37
M,497,L.Miley,4.4,4.4,Newcastle,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,0.64,0.65,0.63,0.60,0.61,0.66,0.66,0.64,0.63,0.61
F,499,Isak,10.5,10.5,Liverpool,72.60,72.60,72.60,72.60,72.60,72.60,72.60,72.60,75.75,75.75,4.51,4.69,3.79,4.97,4.68,5.05,4.25,4.73,4.85,5.94
F,500,Osula,5.5,5.5,Newcastle,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,26.10,26.10,0.64,0.65,0.60,0.58,0.56,0.64,0.69,0.61,1.34,1.26
F,501,Neave,4.4,4.4,Newcastle,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
G,502,Sels,4.8,4.8,Nott'm Forest,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.69,2.90,3.37,2.33,2.91,3.32,3.14,2.99,3.03,2.63
D,505,Milenković,5.3,5.3,Nott'm Forest,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,2.95,2.95,3.56,2.32,3.22,3.68,3.45,3.78,3.38,2.62
D,506,Murillo,5.3,5.3,Nott'm Forest,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,2.94,2.92,3.57,2.30,3.19,3.64,3.45,3.70,3.38,2.62
D,507,Aina,4.8,4.8,Nott'm Forest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,508,N.Williams,4.8,4.8,Nott'm Forest,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,2.32,2.54,3.41,1.93,2.80,3.36,2.95,3.17,2.84,2.22
D,510,Jair Cunha,4.3,4.3,Nott'm Forest,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,0.37,0.38,0.42,0.33,0.39,0.42,0.40,0.42,0.40,0.35
D,511,Morato,4.4,4.4,Nott'm Forest,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,0.83,0.83,0.93,0.71,0.88,0.96,0.93,0.99,0.91,0.76
D,513,Abbott,3.9,3.9,Nott'm Forest,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,514,Boly,3.9,3.9,Nott'm Forest,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,0.20,0.20,0.22,0.19,0.21,0.22,0.21,0.23,0.21,0.19
M,515,Gibbs-White,7.3,7.3,Nott'm Forest,70.35,70.35,70.35,70.35,70.35,70.35,70.35,70.35,70.35,70.35,2.99,3.40,3.64,2.86,3.46,3.41,3.10,3.58,3.14,3.03
